  0.40 |   0.60 |   0.50 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.50 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.60 |      1 |    2375.00 |    3325.00 |     950.00 | 
  0.40 |   0.60 |   0.60 |      3 |    2375.00 |    3125.00 |     750.00 | 
  0.40 |   0.60 |   0.60 |      5 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.60 |     10 |    2375.00 |    2825.00 |     450.00 | 
  0.40 |   0.60 |   0.60 |     30 |    2375.00 |    2625.00 |     250.00 | 
  0.40 |   0.60 |   0.60 |     60 |    2375.00 |    2475.00 |     100.00 | 
  0.40 |   0.60 |   0.60 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.60 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.60 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.60 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.70 |      1 |    2375.00 |    3275.00 |     900.00 | 
  0.40 |   0.60 |   0.70 |      3 |    2375.00 |    2875.00 |     500.00 | 
  0.40 |   0.60 |   0.70 |      5 |    2375.00 |    2775.00 |     400.00 | 
  0.40 |   0.60 |   0.70 |     10 |    2375.00 |    2825.00 |     450.00 | 
  0.40 |   0.60 |   0.70 |     30 |    2375.00 |    2475.00 |     100.00 | 
  0.40 |   0.60 |   0.70 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.40 |   0.60 |   0.70 |    100 |    2375.00 |    2675.00 |     300.00 | 
  0.40 |   0.60 |   0.70 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.70 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.70 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.40 |   0.60 |   0.80 |      1 |    2375.00 |    2950.00 |     575.00 | 
  0.40 |   0.60 |   0.80 |      3 |    2375.00 |    2925.00 |     550.00 | 
  0.40 |   0.60 |   0.80 |      5 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.80 |     10 |    2375.00 |    2975.00 |     600.00 | 
  0.40 |   0.60 |   0.80 |     30 |    2375.00 |    2725.00 |     350.00 | 
  0.40 |   0.60 |   0.80 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.80 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.80 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.80 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.40 |   0.60 |   0.80 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.90 |      1 |    2375.00 |    3450.00 |    1075.00 | 
  0.40 |   0.60 |   0.90 |      3 |    2375.00 |    2925.00 |     550.00 | 
  0.40 |   0.60 |   0.90 |      5 |    2375.00 |    2525.00 |     150.00 | 
  0.40 |   0.60 |   0.90 |     10 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.90 |     30 |    2375.00 |    2675.00 |     300.00 | 
  0.40 |   0.60 |   0.90 |     60 |    2375.00 |    2625.00 |     250.00 | 
  0.40 |   0.60 |   0.90 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.90 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.90 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.40 |   0.60 |   0.90 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.10 |      1 |    2375.00 |    3675.00 |    1300.00 | 
  0.50 |   0.50 |   0.10 |      3 |    2375.00 |    2625.00 |     250.00 | 
  0.50 |   0.50 |   0.10 |      5 |    2375.00 |    2775.00 |     400.00 | 
  0.50 |   0.50 |   0.10 |     10 |    2375.00 |    2625.00 |     250.00 | 
  0.50 |   0.50 |   0.10 |     30 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.10 |     60 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.10 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.10 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.10 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.10 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.20 |      1 |    2375.00 |    3150.00 |     775.00 | 
  0.50 |   0.50 |   0.20 |      3 |    2375.00 |    2775.00 |     400.00 | 
  0.50 |   0.50 |   0.20 |      5 |    2375.00 |    2975.00 |     600.00 | 
  0.50 |   0.50 |   0.20 |     10 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.20 |     30 |    2375.00 |    2525.00 |     150.00 | 
  0.50 |   0.50 |   0.20 |     60 |    2375.00 |    2625.00 |     250.00 | 
  0.50 |   0.50 |   0.20 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.20 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.20 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.20 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.30 |      1 |    2375.00 |    3900.00 |    1525.00 | 
  0.50 |   0.50 |   0.30 |      3 |    2375.00 |    3250.00 |     875.00 | 
  0.50 |   0.50 |   0.30 |      5 |    2375.00 |    2875.00 |     500.00 | 
  0.50 |   0.50 |   0.30 |     10 |    2375.00 |    2850.00 |     475.00 | 
  0.50 |   0.50 |   0.30 |     30 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.30 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.30 |    100 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.30 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.30 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.30 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.40 |      1 |    2375.00 |    2925.00 |     550.00 | 
  0.50 |   0.50 |   0.40 |      3 |    2375.00 |    3000.00 |     625.00 | 
  0.50 |   0.50 |   0.40 |      5 |    2375.00 |    2825.00 |     450.00 | 
  0.50 |   0.50 |   0.40 |     10 |    2375.00 |    2825.00 |     450.00 | 
  0.50 |   0.50 |   0.40 |     30 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.40 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.50 |   0.50 |   0.40 |    100 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.40 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.40 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.40 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.50 |      1 |    2375.00 |    2675.00 |     300.00 | 
  0.50 |   0.50 |   0.50 |      3 |    2375.00 |    3075.00 |     700.00 | 
  0.50 |   0.50 |   0.50 |      5 |    2375.00 |    3025.00 |     650.00 | 
  0.50 |   0.50 |   0.50 |     10 |    2375.00 |    2850.00 |     475.00 | 
  0.50 |   0.50 |   0.50 |     30 |    2375.00 |    2725.00 |     350.00 | 
  0.50 |   0.50 |   0.50 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.50 |    100 |    2375.00 |    2625.00 |     250.00 | 
  0.50 |   0.50 |   0.50 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.50 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.50 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.60 |      1 |    2375.00 |    2775.00 |     400.00 | 
  0.50 |   0.50 |   0.60 |      3 |    2375.00 |    2750.00 |     375.00 | 
  0.50 |   0.50 |   0.60 |      5 |    2375.00 |    2775.00 |     400.00 | 
  0.50 |   0.50 |   0.60 |     10 |    2375.00 |    2875.00 |     500.00 | 
  0.50 |   0.50 |   0.60 |     30 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.60 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.60 |    100 |    2375.00 |    2775.00 |     400.00 | 
  0.50 |   0.50 |   0.60 |    150 |    2375.00 |    2675.00 |     300.00 | 
  0.50 |   0.50 |   0.60 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.60 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.70 |      1 |    2375.00 |    2875.00 |     500.00 | 
  0.50 |   0.50 |   0.70 |      3 |    2375.00 |    2525.00 |     150.00 | 
  0.50 |   0.50 |   0.70 |      5 |    2375.00 |    2875.00 |     500.00 | 
  0.50 |   0.50 |   0.70 |     10 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.70 |     30 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.70 |     60 |    2375.00 |    2625.00 |     250.00 | 
  0.50 |   0.50 |   0.70 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.70 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.70 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.70 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.80 |      1 |    2375.00 |    3225.00 |     850.00 | 
  0.50 |   0.50 |   0.80 |      3 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.80 |      5 |    2375.00 |    2725.00 |     350.00 | 
  0.50 |   0.50 |   0.80 |     10 |    2375.00 |    2850.00 |     475.00 | 
  0.50 |   0.50 |   0.80 |     30 |    2375.00 |    2625.00 |     250.00 | 
  0.50 |   0.50 |   0.80 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.80 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.80 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.80 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.80 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.90 |      1 |    2375.00 |    3375.00 |    1000.00 | 
  0.50 |   0.50 |   0.90 |      3 |    2375.00 |    2925.00 |     550.00 | 
  0.50 |   0.50 |   0.90 |      5 |    2375.00 |    2825.00 |     450.00 | 
  0.50 |   0.50 |   0.90 |     10 |    2375.00 |    2775.00 |     400.00 | 
  0.50 |   0.50 |   0.90 |     30 |    2375.00 |    2675.00 |     300.00 | 
  0.50 |   0.50 |   0.90 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.50 |   0.50 |   0.90 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.90 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.50 |   0.50 |   0.90 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.50 |   0.50 |   0.90 |    300 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.10 |      1 |    2375.00 |    2950.00 |     575.00 | 
  0.60 |   0.40 |   0.10 |      3 |    2375.00 |    2850.00 |     475.00 | 
  0.60 |   0.40 |   0.10 |      5 |    2375.00 |    2825.00 |     450.00 | 
  0.60 |   0.40 |   0.10 |     10 |    2375.00 |    2850.00 |     475.00 | 
  0.60 |   0.40 |   0.10 |     30 |    2375.00 |    2750.00 |     375.00 | 
  0.60 |   0.40 |   0.10 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.10 |    100 |    2375.00 |    2775.00 |     400.00 | 
  0.60 |   0.40 |   0.10 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.10 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.10 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.20 |      1 |    2375.00 |    2975.00 |     600.00 | 
  0.60 |   0.40 |   0.20 |      3 |    2375.00 |    3175.00 |     800.00 | 
  0.60 |   0.40 |   0.20 |      5 |    2375.00 |    2750.00 |     375.00 | 
  0.60 |   0.40 |   0.20 |     10 |    2375.00 |    2775.00 |     400.00 | 
  0.60 |   0.40 |   0.20 |     30 |    2375.00 |    2625.00 |     250.00 | 
  0.60 |   0.40 |   0.20 |     60 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.20 |    100 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.20 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.20 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.20 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.30 |      1 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.30 |      3 |    2375.00 |    3175.00 |     800.00 | 
  0.60 |   0.40 |   0.30 |      5 |    2375.00 |    2875.00 |     500.00 | 
  0.60 |   0.40 |   0.30 |     10 |    2375.00 |    2825.00 |     450.00 | 
  0.60 |   0.40 |   0.30 |     30 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.30 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.30 |    100 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.30 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.30 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.30 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.40 |      1 |    2375.00 |    2850.00 |     475.00 | 
  0.60 |   0.40 |   0.40 |      3 |    2375.00 |    3125.00 |     750.00 | 
  0.60 |   0.40 |   0.40 |      5 |    2375.00 |    2850.00 |     475.00 | 
  0.60 |   0.40 |   0.40 |     10 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.40 |     30 |    2375.00 |    2625.00 |     250.00 | 
  0.60 |   0.40 |   0.40 |     60 |    2375.00 |    2675.00 |     300.00 | 
  0.60 |   0.40 |   0.40 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.40 |    150 |    2375.00 |    2725.00 |     350.00 | 
  0.60 |   0.40 |   0.40 |    200 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.40 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.50 |      1 |    2375.00 |    3325.00 |     950.00 | 
  0.60 |   0.40 |   0.50 |      3 |    2375.00 |    2925.00 |     550.00 | 
  0.60 |   0.40 |   0.50 |      5 |    2375.00 |    2925.00 |     550.00 | 
  0.60 |   0.40 |   0.50 |     10 |    2375.00 |    2750.00 |     375.00 | 
  0.60 |   0.40 |   0.50 |     30 |    2375.00 |    2625.00 |     250.00 | 
  0.60 |   0.40 |   0.50 |     60 |    2375.00 |    2825.00 |     450.00 | 
  0.60 |   0.40 |   0.50 |    100 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.50 |    150 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.50 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.50 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.60 |      1 |    2375.00 |    3075.00 |     700.00 | 
  0.60 |   0.40 |   0.60 |      3 |    2375.00 |    2975.00 |     600.00 | 
  0.60 |   0.40 |   0.60 |      5 |    2375.00 |    2825.00 |     450.00 | 
  0.60 |   0.40 |   0.60 |     10 |    2375.00 |    2775.00 |     400.00 | 
  0.60 |   0.40 |   0.60 |     30 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.60 |     60 |    2375.00 |    2725.00 |     350.00 | 
  0.60 |   0.40 |   0.60 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.60 |    150 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.60 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.60 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.70 |      1 |    2375.00 |    2875.00 |     500.00 | 
  0.60 |   0.40 |   0.70 |      3 |    2375.00 |    3350.00 |     975.00 | 
  0.60 |   0.40 |   0.70 |      5 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.70 |     10 |    2375.00 |    2875.00 |     500.00 | 
  0.60 |   0.40 |   0.70 |     30 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.70 |     60 |    2375.00 |    2625.00 |     250.00 | 
  0.60 |   0.40 |   0.70 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.70 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.70 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.70 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.80 |      1 |    2375.00 |    2850.00 |     475.00 | 
  0.60 |   0.40 |   0.80 |      3 |    2375.00 |    2750.00 |     375.00 | 
  0.60 |   0.40 |   0.80 |      5 |    2375.00 |    3075.00 |     700.00 | 
  0.60 |   0.40 |   0.80 |     10 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.80 |     30 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.80 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.80 |    100 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.80 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.80 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.80 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.90 |      1 |    2375.00 |    2925.00 |     550.00 | 
  0.60 |   0.40 |   0.90 |      3 |    2375.00 |    3075.00 |     700.00 | 
  0.60 |   0.40 |   0.90 |      5 |    2375.00 |    3175.00 |     800.00 | 
  0.60 |   0.40 |   0.90 |     10 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.90 |     30 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.90 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.60 |   0.40 |   0.90 |    100 |    2375.00 |    2475.00 |     100.00 | 
  0.60 |   0.40 |   0.90 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.90 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.60 |   0.40 |   0.90 |    300 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.10 |      1 |    2375.00 |    2925.00 |     550.00 | 
  0.70 |   0.30 |   0.10 |      3 |    2375.00 |    2775.00 |     400.00 | 
  0.70 |   0.30 |   0.10 |      5 |    2375.00 |    2875.00 |     500.00 | 
  0.70 |   0.30 |   0.10 |     10 |    2375.00 |    3025.00 |     650.00 | 
  0.70 |   0.30 |   0.10 |     30 |    2375.00 |    2625.00 |     250.00 | 
  0.70 |   0.30 |   0.10 |     60 |    2375.00 |    2675.00 |     300.00 | 
  0.70 |   0.30 |   0.10 |    100 |    2375.00 |    2625.00 |     250.00 | 
  0.70 |   0.30 |   0.10 |    150 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.10 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.10 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.20 |      1 |    2375.00 |    3300.00 |     925.00 | 
  0.70 |   0.30 |   0.20 |      3 |    2375.00 |    2925.00 |     550.00 | 
  0.70 |   0.30 |   0.20 |      5 |    2375.00 |    3375.00 |    1000.00 | 
  0.70 |   0.30 |   0.20 |     10 |    2375.00 |    2675.00 |     300.00 | 
  0.70 |   0.30 |   0.20 |     30 |    2375.00 |    2675.00 |     300.00 | 
  0.70 |   0.30 |   0.20 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.20 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.20 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.20 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.20 |    300 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.30 |      1 |    2375.00 |    3775.00 |    1400.00 | 
  0.70 |   0.30 |   0.30 |      3 |    2375.00 |    3075.00 |     700.00 | 
  0.70 |   0.30 |   0.30 |      5 |    2375.00 |    2675.00 |     300.00 | 
  0.70 |   0.30 |   0.30 |     10 |    2375.00 |    2750.00 |     375.00 | 
  0.70 |   0.30 |   0.30 |     30 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.30 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.30 |    100 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.30 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.30 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.30 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.40 |      1 |    2375.00 |    3225.00 |     850.00 | 
  0.70 |   0.30 |   0.40 |      3 |    2375.00 |    3275.00 |     900.00 | 
  0.70 |   0.30 |   0.40 |      5 |    2375.00 |    3000.00 |     625.00 | 
  0.70 |   0.30 |   0.40 |     10 |    2375.00 |    2775.00 |     400.00 | 
  0.70 |   0.30 |   0.40 |     30 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.40 |     60 |    2375.00 |    2625.00 |     250.00 | 
  0.70 |   0.30 |   0.40 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.40 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.40 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.40 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.50 |      1 |    2375.00 |    3250.00 |     875.00 | 
  0.70 |   0.30 |   0.50 |      3 |    2375.00 |    3325.00 |     950.00 | 
  0.70 |   0.30 |   0.50 |      5 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.50 |     10 |    2375.00 |    2925.00 |     550.00 | 
  0.70 |   0.30 |   0.50 |     30 |    2375.00 |    2775.00 |     400.00 | 
  0.70 |   0.30 |   0.50 |     60 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.50 |    100 |    2375.00 |    2750.00 |     375.00 | 
  0.70 |   0.30 |   0.50 |    150 |    2375.00 |    2625.00 |     250.00 | 
  0.70 |   0.30 |   0.50 |    200 |    2375.00 |    2750.00 |     375.00 | 
  0.70 |   0.30 |   0.50 |    300 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.60 |      1 |    2375.00 |    3175.00 |     800.00 | 
  0.70 |   0.30 |   0.60 |      3 |    2375.00 |    3475.00 |    1100.00 | 
  0.70 |   0.30 |   0.60 |      5 |    2375.00 |    2775.00 |     400.00 | 
  0.70 |   0.30 |   0.60 |     10 |    2375.00 |    2825.00 |     450.00 | 
  0.70 |   0.30 |   0.60 |     30 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.60 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.60 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.60 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.60 |    200 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.60 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.70 |      1 |    2375.00 |    3400.00 |    1025.00 | 
  0.70 |   0.30 |   0.70 |      3 |    2375.00 |    2925.00 |     550.00 | 
  0.70 |   0.30 |   0.70 |      5 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.70 |     10 |    2375.00 |    2675.00 |     300.00 | 
  0.70 |   0.30 |   0.70 |     30 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.70 |     60 |    2375.00 |    2725.00 |     350.00 | 
  0.70 |   0.30 |   0.70 |    100 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.70 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.70 |    200 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.70 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.80 |      1 |    2375.00 |    4600.00 |    2225.00 | 
  0.70 |   0.30 |   0.80 |      3 |    2375.00 |    3000.00 |     625.00 | 
  0.70 |   0.30 |   0.80 |      5 |    2375.00 |    2625.00 |     250.00 | 
  0.70 |   0.30 |   0.80 |     10 |    2375.00 |    2775.00 |     400.00 | 
  0.70 |   0.30 |   0.80 |     30 |    2375.00 |    2475.00 |     100.00 | 
  0.70 |   0.30 |   0.80 |     60 |    2375.00 |    2675.00 |     300.00 | 
  0.70 |   0.30 |   0.80 |    100 |    2375.00 |    2625.00 |     250.00 | 
  0.70 |   0.30 |   0.80 |    150 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.80 |    200 |    2375.00 |    2725.00 |     350.00 | 
  0.70 |   0.30 |   0.80 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.70 |   0.30 |   0.90 |      1 |    2375.00 |    2950.00 |     575.00 | 
  0.70 |   0.30 |   0.90 |      3 |    2375.00 |    2775.00 |     400.00 | 
  0.70 |   0.30 |   0.90 |      5 |    2375.00 |    2850.00 |     475.00 | 
  0.70 |   0.30 |   0.90 |     10 |    2375.00 |    2925.00 |     550.00 | 
  0.70 |   0.30 |   0.90 |     30 |    2375.00 |    2750.00 |     375.00 | 
  0.70 |   0.30 |   0.90 |     60 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.90 |    100 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.90 |    150 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.90 |    200 |    2375.00 |    2525.00 |     150.00 | 
  0.70 |   0.30 |   0.90 |    300 |    2375.00 |    2375.00 |       0.00 | 
  0.80 |   0.20 |   0.10 |      1 |    2375.00 |    4900.00 |    2525.00 | 
  0.80 |   0.20 |   0.10 |      3 |    2375.00 |    2850.00 |     475.00 | 
  0.80 |   0.20 |   0.10 |      5 |    2375.00 |    3125.00 |     750.00 | 
  0.80 |   0.20 |   0.10 |     10 |    2375.00 |    2525.00 |     150.00 | 
  0.80 |   0.20 |   0.10 |     30 |    2375.00 |    2875.00 |     500.00 | 
